tenure,MonthlyCharges,TotalCharges,Gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn
44,70.33909113743664,3751.0314380542886,Female,0,Yes,No,No,DSL,Two year,Yes,Mailed check,0
30,29.476887186921747,4961.970735483418,Male,1,No,Yes,Yes,No,Two year,Yes,Credit card,0
46,104.0139693349435,3300.122378390278,Male,0,No,No,Yes,No,Two year,No,Mailed check,0
6,90.28143032084837,3430.196876548519,Female,1,Yes,No,No,DSL,One year,No,Mailed check,0
37,24.76683619000016,2654.332216001638,Male,0,Yes,No,No,No,One year,Yes,Credit card,0
24,88.78350972297687,4521.698360775967,Female,1,Yes,No,No,DSL,Month-to-month,Yes,Bank transfer,1
46,72.35382173426461,6807.285882616656,Female,0,Yes,No,Yes,Fiber optic,Two year,No,Mailed check,0
53,26.172534574677826,1626.599513246389,Male,0,Yes,No,No,Fiber optic,Month-to-month,No,Credit card,0
60,63.830064152865646,7476.644515329969,Female,0,Yes,No,Yes,Fiber optic,Two year,No,Electronic check,0
63,66.4696287130047,5518.297652218369,Male,1,Yes,No,No,Fiber optic,Two year,No,Credit card,0
32,34.57745401632758,6589.366783612001,Male,0,No,Yes,No,Fiber optic,Two year,No,Electronic check,0
33,112.56981470002823,4457.514108572753,Female,1,Yes,Yes,No,Fiber optic,One year,Yes,Credit card,0
67,102.99753714806619,6240.102310766874,Female,1,Yes,Yes,No,DSL,Two year,Yes,Mailed check,0
18,84.90223373291083,147.31157156362727,Male,1,No,Yes,No,No,Two year,No,Bank transfer,0
25,64.22955610006072,6550.31255059025,Female,0,Yes,No,Yes,DSL,One year,No,Bank transfer,0
54,59.17655415845085,338.38837321939553,Male,1,Yes,No,No,Fiber optic,Two year,Yes,Mailed check,0
58,83.09734671509541,7121.2885701283685,Female,1,Yes,Yes,Yes,No,One year,No,Electronic check,0
67,72.54318694069055,7935.846648458851,Female,1,Yes,Yes,Yes,No,One year,No,Credit card,0
46,24.227310588188562,2365.2464830950407,Male,0,No,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,0
24,69.25026487703317,1696.762716273205,Male,1,No,No,No,Fiber optic,One year,Yes,Credit card,0
32,98.64036172328395,6127.130370314881,Male,1,Yes,No,No,Fiber optic,One year,Yes,Mailed check,0
47,63.923987759695805,2037.6562532254611,Female,1,Yes,Yes,Yes,Fiber optic,One year,Yes,Mailed check,0
23,23.195657755426843,6926.918942480528,Male,1,No,Yes,Yes,Fiber optic,Two year,No,Credit card,0
66,96.6278199384033,838.8895706009791,Male,0,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
27,38.13637821359744,1023.3743775000377,Female,0,No,Yes,No,No,Two year,No,Bank transfer,0
2,43.862083488803876,7833.587712813113,Female,1,No,Yes,Yes,Fiber optic,One year,No,Electronic check,0
17,34.47063534322959,5396.582085991177,Male,1,No,No,Yes,Fiber optic,One year,No,Credit card,0
33,51.02150648714976,6777.853825391901,Male,1,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,0
9,93.6751505688635,2606.7970900198166,Male,1,Yes,No,No,DSL,Month-to-month,Yes,Mailed check,1
43,69.93858595039373,5417.693288673465,Male,0,Yes,Yes,Yes,Fiber optic,One year,No,Electronic check,0
48,38.488127415071254,4761.238265577223,Female,0,No,Yes,Yes,No,One year,No,Mailed check,0
39,105.78300781520409,4832.344258821363,Female,0,Yes,No,No,No,Two year,No,Credit card,0
42,105.95818549515292,5465.974092030094,Male,0,Yes,Yes,No,DSL,One year,Yes,Credit card,0
26,105.05784250460069,4610.516919916465,Male,1,No,No,No,Fiber optic,Two year,Yes,Credit card,0
50,41.87962113815393,3442.7758317738794,Male,1,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Credit card,0
25,63.12393441809881,2220.414946545525,Female,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,0
24,116.49896561408751,6152.816183349179,Male,0,Yes,Yes,Yes,No,One year,Yes,Mailed check,0
13,95.20124763099903,1824.1065362854322,Male,1,No,No,No,Fiber optic,Two year,No,Bank transfer,0
60,20.71674212255598,5544.372071724534,Female,1,Yes,No,Yes,Fiber optic,Two year,Yes,Credit card,0
7,24.520459126049204,1880.4625903869253,Female,1,No,Yes,No,Fiber optic,Month-to-month,No,Credit card,1
57,64.39313768123327,5009.385416576451,Male,1,No,No,No,Fiber optic,Two year,Yes,Mailed check,0
36,108.92202058615601,5981.178728223908,Male,1,No,Yes,Yes,DSL,One year,No,Bank transfer,0
45,71.87017979527143,1763.774261251996,Female,0,Yes,No,Yes,DSL,Two year,Yes,Credit card,0
20,67.78125080342903,496.4674274749627,Male,0,Yes,Yes,Yes,DSL,Two year,No,Bank transfer,0
65,28.547369995663058,1063.4324165794976,Male,1,Yes,No,No,Fiber optic,Two year,Yes,Credit card,0
8,83.6780104724294,4855.067792757325,Female,1,No,No,No,Fiber optic,One year,No,Electronic check,1
16,100.21031606002255,6798.281214493821,Female,0,No,Yes,Yes,No,Two year,No,Electronic check,0
14,56.04200075075623,377.1646271011573,Female,1,Yes,No,No,No,One year,No,Bank transfer,0
15,95.56118509253275,5877.99534967042,Male,0,No,No,Yes,No,Two year,No,Mailed check,0
66,114.44766539008116,2742.405431973316,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Mailed check,1
32,38.37664591276891,3837.613448697629,Female,0,Yes,No,Yes,DSL,Month-to-month,No,Electronic check,1
63,70.33296311947413,7432.156926867305,Male,0,Yes,No,No,DSL,Month-to-month,Yes,Mailed check,0
51,46.713795808457554,2667.7965508015186,Male,1,Yes,No,No,DSL,One year,Yes,Mailed check,0
25,97.28544190338394,3732.3194067049776,Female,1,Yes,No,Yes,Fiber optic,One year,No,Mailed check,0
58,75.75933658811576,127.21303461975658,Female,0,Yes,Yes,Yes,DSL,One year,No,Bank transfer,0
63,81.45824175503037,669.3209830786199,Male,1,Yes,No,No,No,Two year,No,Bank transfer,0
62,97.79141596158941,2082.078080437846,Male,1,No,No,Yes,No,One year,No,Mailed check,0
22,57.59704726624549,240.31658623381588,Female,1,Yes,Yes,No,DSL,One year,No,Electronic check,0
58,109.50900684070432,5057.637852517139,Female,1,No,No,Yes,No,One year,No,Mailed check,0
58,71.302886724614,3421.511683990551,Male,0,No,No,No,DSL,One year,No,Credit card,0
49,33.7954822835348,4393.295008175071,Female,1,Yes,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,0
52,87.58991181688025,1412.0338378245024,Male,0,No,No,No,No,Two year,No,Bank transfer,0
42,97.32613504382545,2380.1294589630697,Female,0,No,No,Yes,No,Month-to-month,No,Credit card,1
70,49.676167706752665,5316.646958274452,Male,1,No,Yes,No,No,Two year,Yes,Mailed check,0
15,103.7179256998753,7723.046340017851,Male,0,Yes,Yes,No,No,Two year,Yes,Mailed check,0
54,108.61432547657664,420.4266868928338,Female,1,Yes,No,No,DSL,Month-to-month,No,Electronic check,1
60,45.6904487377809,7125.047649066734,Female,1,Yes,No,No,No,One year,Yes,Electronic check,0
8,116.3521472715222,4622.665748866066,Male,0,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,1
53,32.071152804875844,4519.205981843388,Female,1,Yes,No,No,Fiber optic,Two year,Yes,Mailed check,0
60,38.201566840249,4011.2232680283428,Female,0,No,Yes,No,No,Two year,No,Electronic check,0
5,36.422483923802616,571.9035936871918,Female,0,No,Yes,Yes,No,One year,No,Credit card,0
68,107.39897100078704,735.3970305580344,Male,1,Yes,Yes,No,DSL,Month-to-month,Yes,Bank transfer,1
6,83.42925523249619,4814.479629170825,Female,1,No,No,Yes,DSL,Two year,No,Electronic check,0
47,33.21042832222729,2739.5313171986263,Female,1,No,Yes,No,Fiber optic,Month-to-month,No,Credit card,0
55,62.032341836834895,7339.633707423047,Male,0,No,Yes,No,No,One year,No,Mailed check,0
40,79.5298025069802,3263.4056692033078,Female,1,No,Yes,No,No,One year,Yes,Bank transfer,0
52,26.34640849893833,1161.6726033644811,Female,0,Yes,No,No,No,Two year,Yes,Credit card,0
16,106.24163684073388,5722.885729013252,Male,0,Yes,No,No,No,One year,Yes,Bank transfer,0
13,98.36035354415351,2359.5470099421404,Male,1,Yes,No,No,No,Two year,Yes,Bank transfer,0
30,68.52067735766383,4212.303993314739,Female,1,No,Yes,Yes,No,Two year,No,Bank transfer,0
19,114.71266152591704,5588.101293902268,Female,1,No,No,Yes,Fiber optic,One year,No,Credit card,0
17,59.77609792750997,7203.908135614926,Male,0,Yes,No,No,No,One year,No,Credit card,0
63,116.41103190364979,6341.270116906979,Male,1,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,1
19,84.79199988036271,5416.714043760084,Female,0,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1
58,81.46712732539415,5442.832061878036,Female,1,Yes,No,Yes,Fiber optic,Two year,No,Electronic check,0
55,34.5954895295785,7568.370508664115,Female,1,Yes,No,No,No,Month-to-month,Yes,Electronic check,0
62,106.1927758304644,2379.2679462173505,Male,0,No,Yes,No,Fiber optic,Two year,Yes,Electronic check,0
23,60.74896879206152,26.87673587396789,Female,0,No,No,No,DSL,One year,No,Credit card,0
9,34.223340578247935,2188.7412931164217,Male,1,Yes,Yes,No,No,One year,Yes,Mailed check,0
12,19.260751997575905,1757.2089921806705,Male,1,No,Yes,No,Fiber optic,Month-to-month,Yes,Credit card,1
1,73.97556836383825,5300.763658379933,Male,1,Yes,No,No,DSL,Two year,No,Bank transfer,0
58,70.73996221226764,5076.285989328453,Female,1,No,No,Yes,Fiber optic,Two year,Yes,Electronic check,0
1,89.93536223691585,4755.0087567491055,Female,1,No,No,No,Fiber optic,Month-to-month,No,Credit card,1
34,107.02580530178021,147.65516369785945,Female,0,Yes,No,No,DSL,Two year,No,Electronic check,0
48,25.940658464302953,5835.106430625068,Male,0,No,Yes,Yes,No,Two year,Yes,Credit card,0
1,91.14964903403623,2600.419752459193,Female,0,Yes,No,Yes,No,One year,No,Electronic check,0
16,36.74119440975822,5326.47690425093,Male,0,No,No,Yes,Fiber optic,Two year,Yes,Bank transfer,0
61,103.8177053157164,4460.609016304188,Male,1,Yes,No,Yes,DSL,Two year,Yes,Electronic check,0
64,99.90635138616561,2753.6782467655553,Male,0,No,Yes,No,No,Two year,Yes,Bank transfer,0
63,72.07937549855444,1092.1877640249882,Male,0,No,No,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,0
69,89.02427986233116,771.6516411259589,Male,0,Yes,No,Yes,DSL,Month-to-month,Yes,Credit card,1
22,49.43501131837484,6655.179334901769,Male,1,No,Yes,No,Fiber optic,Month-to-month,Yes,Credit card,0
67,65.11678989328146,7348.649180894996,Female,0,Yes,Yes,Yes,DSL,Two year,Yes,Credit card,0
26,100.16368977104716,5204.608189272639,Male,1,No,Yes,Yes,No,Two year,Yes,Bank transfer,0
16,63.92651971732139,843.6111048163783,Female,0,No,Yes,No,No,Month-to-month,Yes,Mailed check,0
51,53.77982653254418,3226.9812452019373,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,No,Mailed check,0
57,67.42124472503,5836.392695239365,Female,0,No,No,No,No,Two year,No,Bank transfer,0
29,100.82492524372184,6242.530296168364,Female,1,No,Yes,No,No,Two year,Yes,Bank transfer,0
69,51.520804737087275,961.6210431274692,Female,0,Yes,Yes,No,DSL,One year,Yes,Credit card,0
47,35.37615931357438,18.245197823842442,Female,1,No,Yes,No,No,Month-to-month,Yes,Credit card,0
62,89.20140203307808,5702.277900218989,Male,1,Yes,Yes,No,DSL,Two year,No,Credit card,0
69,100.59782127080818,2864.3506767218933,Male,0,Yes,Yes,Yes,DSL,Month-to-month,No,Mailed check,1
16,28.063747852353334,2049.2699889769533,Male,1,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,0
48,41.98741127559447,120.94760385999206,Male,1,No,Yes,No,DSL,Month-to-month,Yes,Bank transfer,0
39,32.197198976099386,4330.669864770291,Female,0,No,Yes,Yes,No,One year,Yes,Mailed check,0
33,52.79414115821666,6811.885170170186,Female,0,Yes,No,No,DSL,Two year,No,Credit card,0
23,63.035097890541266,7661.815800547796,Female,1,No,No,Yes,DSL,Two year,Yes,Credit card,0
10,92.88263369633064,4533.776195795274,Male,0,Yes,No,No,Fiber optic,Month-to-month,No,Credit card,1
69,83.11475848816741,4124.430318019835,Female,0,No,Yes,Yes,No,Two year,No,Credit card,0
34,80.09285674784311,696.9200689751225,Male,0,Yes,Yes,No,No,One year,Yes,Credit card,0
52,53.23749466096544,4399.1027019130315,Female,1,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,1
10,102.144755308476,3050.99300830178,Female,1,No,No,No,DSL,One year,Yes,Bank transfer,1
19,65.12871673981645,4864.153812012711,Female,1,Yes,Yes,Yes,No,One year,No,Bank transfer,0
58,115.91049380151546,3120.8137087505957,Female,1,Yes,Yes,Yes,No,Two year,No,Mailed check,0
1,81.41421382957368,1936.0676033808274,Female,1,No,Yes,No,DSL,Two year,Yes,Credit card,0
69,30.62647415645027,776.0128268729012,Male,1,Yes,No,Yes,Fiber optic,One year,Yes,Electronic check,0
4,85.6177562075434,2531.6790247085655,Female,1,Yes,No,Yes,Fiber optic,Two year,No,Credit card,1
16,50.5104015431699,789.4190672848387,Male,0,No,Yes,Yes,DSL,One year,No,Credit card,0
24,86.63271966860974,1429.9914614770398,Male,1,Yes,No,Yes,Fiber optic,One year,No,Mailed check,0
2,24.964114816240574,7898.9172177819355,Male,1,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,1
32,35.48814371759594,3562.83459122863,Male,0,Yes,Yes,No,Fiber optic,One year,Yes,Electronic check,0
24,103.57372589057863,4263.400440243042,Male,0,Yes,No,No,No,One year,Yes,Bank transfer,0
12,40.71795570235149,6991.223096380453,Male,0,Yes,No,Yes,Fiber optic,Two year,Yes,Credit card,0
50,101.704112524294,7964.63096371667,Male,1,Yes,No,No,No,Month-to-month,No,Electronic check,1
35,45.92760884544104,4669.226734669248,Male,0,Yes,No,Yes,Fiber optic,Two year,No,Bank transfer,0
33,82.28819100587077,6503.1660395745785,Female,1,Yes,Yes,No,No,Month-to-month,No,Electronic check,1
33,87.4150573509831,2627.643256255342,Female,1,No,Yes,Yes,DSL,Two year,No,Credit card,0
61,69.2654753145053,2458.4482683442775,Male,1,Yes,No,Yes,DSL,One year,No,Bank transfer,0
51,48.53106766967313,3232.3811009785795,Male,0,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,0
43,39.26443763710961,5385.952970661067,Male,0,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0
12,21.31893545624262,5463.254063634198,Female,1,Yes,Yes,No,DSL,Month-to-month,No,Electronic check,1
67,48.39464012407238,2534.241167371916,Female,1,Yes,Yes,No,DSL,Month-to-month,No,Credit card,0
65,83.3162790531283,1081.2816144585702,Male,1,Yes,Yes,No,DSL,Two year,No,Mailed check,0
33,111.83048184484826,5065.78691910769,Male,0,Yes,No,Yes,DSL,Two year,No,Electronic check,0
40,105.1204482263052,1042.2970319907183,Female,1,Yes,No,No,Fiber optic,Month-to-month,No,Electronic check,1
43,94.60647765353026,4635.5272006865125,Female,0,Yes,No,No,No,Month-to-month,No,Bank transfer,1
44,96.84473432532987,5552.895426145458,Male,1,No,Yes,Yes,DSL,Month-to-month,No,Credit card,1
29,84.49849034759953,5610.280964220513,Male,0,No,Yes,Yes,Fiber optic,Two year,No,Electronic check,0
13,44.0286857566003,6032.214387284901,Male,1,No,No,Yes,DSL,Month-to-month,Yes,Electronic check,1
12,108.71950307058299,6985.1639029371345,Male,0,No,No,No,DSL,Month-to-month,No,Electronic check,1
46,85.0732311905834,4008.6726738629413,Female,0,No,No,No,DSL,Month-to-month,No,Credit card,1
2,74.04406309804399,5846.8490308250375,Female,0,Yes,Yes,Yes,DSL,Two year,Yes,Mailed check,0
35,29.09894692134811,4960.236773690109,Male,0,Yes,No,No,Fiber optic,One year,Yes,Credit card,0
8,62.70555438064254,1507.7599994651023,Male,0,Yes,Yes,Yes,No,One year,No,Bank transfer,0
26,64.03582712019264,223.054745347616,Male,0,Yes,No,No,Fiber optic,Two year,Yes,Bank transfer,0
34,104.45636095226699,2289.2093404732855,Female,1,Yes,No,Yes,Fiber optic,One year,Yes,Credit card,0
7,72.66482201877885,3554.295043986878,Male,1,No,No,No,Fiber optic,Month-to-month,No,Electronic check,1
68,56.04005489704097,4943.739648429534,Male,1,No,Yes,No,DSL,Month-to-month,Yes,Electronic check,0
58,115.68003285106593,6802.375376076586,Male,1,Yes,Yes,No,No,Two year,No,Mailed check,0
29,29.072059332631568,1584.433310748614,Female,0,Yes,Yes,Yes,DSL,Two year,No,Credit card,0
36,60.25484283119446,1020.1384229696441,Male,1,Yes,Yes,Yes,Fiber optic,One year,No,Credit card,0
21,22.20246751714053,7708.496940740082,Female,0,No,Yes,Yes,DSL,One year,Yes,Electronic check,0
36,91.99041207669303,880.4116729424816,Male,0,No,Yes,No,No,Month-to-month,Yes,Bank transfer,1
10,109.80765521991506,3837.315721595584,Male,0,Yes,No,Yes,No,Two year,No,Bank transfer,0
24,46.003732955048946,4691.969683228135,Male,1,No,Yes,No,DSL,One year,No,Mailed check,0
64,103.83416767991208,4339.250627683172,Female,0,Yes,No,Yes,Fiber optic,One year,Yes,Mailed check,0
49,47.221823046189776,704.7086774369526,Male,1,No,Yes,Yes,DSL,Month-to-month,No,Bank transfer,1
36,109.07701616439152,473.18882757688976,Male,1,No,No,No,Fiber optic,Month-to-month,Yes,Credit card,1
24,93.3961903596784,859.9687179939867,Female,1,Yes,No,No,No,Month-to-month,Yes,Mailed check,1
23,98.49067768414386,4692.160892671193,Female,1,No,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,1
62,19.80065556004545,4362.960893097151,Female,1,No,No,Yes,No,One year,Yes,Credit card,0
37,114.2810357074026,1883.7190020372925,Male,0,Yes,Yes,No,Fiber optic,Two year,Yes,Electronic check,0
12,90.66709920703232,5108.713200211512,Female,0,No,Yes,No,Fiber optic,Two year,Yes,Mailed check,0
55,48.47510953861333,6563.778801408193,Male,1,Yes,Yes,Yes,DSL,Month-to-month,No,Bank transfer,0
13,100.9394664858847,349.88325749551143,Female,0,No,Yes,No,DSL,Month-to-month,No,Mailed check,1
23,46.152119841493,3994.0732094004743,Female,1,Yes,No,Yes,DSL,One year,Yes,Bank transfer,0
30,105.2753839566128,5520.0757094036735,Female,0,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,1
17,29.2580390411937,2031.9538018702424,Male,0,No,No,Yes,Fiber optic,Two year,No,Mailed check,0
62,88.36859774607957,2474.627366049916,Male,0,No,No,No,Fiber optic,Month-to-month,No,Mailed check,1
13,72.06984766449104,4916.057741661261,Male,0,Yes,No,Yes,No,Two year,No,Mailed check,0
59,27.653447019544082,7185.319512267908,Male,0,No,Yes,Yes,DSL,Month-to-month,No,Credit card,1
19,42.1893828258839,6482.816722857742,Male,0,No,No,No,DSL,Month-to-month,No,Electronic check,1
49,19.240403627731478,4672.545408852876,Male,0,No,Yes,No,No,Two year,No,Electronic check,0
12,64.87679654645058,5846.629751138363,Male,0,Yes,No,No,Fiber optic,One year,No,Bank transfer,0
61,48.12652607600003,2930.012957198649,Male,0,Yes,Yes,Yes,Fiber optic,One year,No,Mailed check,0
19,77.83574842977589,5134.186845284285,Male,0,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,1
9,47.72378077086172,3739.0614603801596,Female,0,No,Yes,No,Fiber optic,Month-to-month,No,Credit card,1
71,47.99191115069847,1534.0702412042513,Female,0,No,Yes,Yes,No,Two year,Yes,Mailed check,0
28,92.31931987316034,5619.274902088267,Male,0,Yes,No,Yes,Fiber optic,Two year,No,Bank transfer,0
52,22.814283597835345,4459.700735318297,Male,1,Yes,No,Yes,No,Month-to-month,No,Electronic check,0
16,108.28949951919873,2880.5174671535665,Male,0,No,Yes,Yes,DSL,Two year,No,Credit card,0
69,103.22638743911814,7292.30941520763,Male,0,No,No,No,No,One year,No,Credit card,0
12,84.78046832264066,185.09612849298495,Female,0,No,Yes,Yes,Fiber optic,One year,No,Bank transfer,0
25,77.32215701073844,2538.501293273477,Female,0,No,Yes,No,DSL,Two year,Yes,Electronic check,0
52,107.23024981396523,472.0273170611748,Male,0,Yes,No,Yes,No,Two year,No,Mailed check,0
53,36.53301795287145,6136.421038081028,Female,0,No,Yes,Yes,No,Two year,Yes,Credit card,0
23,25.89691621908286,5622.221698736293,Female,1,No,Yes,No,No,One year,Yes,Bank transfer,0
16,41.95101699095381,2662.8534099532826,Male,1,Yes,Yes,No,DSL,Month-to-month,No,Credit card,1
57,97.45782787001903,5411.141285416857,Male,1,Yes,Yes,No,No,Two year,Yes,Credit card,0
39,21.46702667264833,3178.3709394960715,Male,0,No,Yes,Yes,Fiber optic,Two year,No,Electronic check,0
53,76.28068350834897,6054.417763133871,Male,0,Yes,No,Yes,DSL,Two year,No,Electronic check,0
42,117.54375161913099,3643.2939959643877,Female,0,No,No,No,DSL,Month-to-month,No,Mailed check,1
58,103.56960938375394,3308.8167875523545,Male,1,No,No,No,No,Two year,Yes,Credit card,0
39,70.14456890435895,7479.014185427618,Female,0,Yes,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
